city,lons,lats
surat,72.7492281716,21.0376964623
surat,72.7400034133,21.0416883716
surat,72.7310475121,21.0462516312
surat,72.7223958128,21.0513682319
surat,72.7140824596,21.0570179809
surat,72.7061402616,21.0631785812
surat,72.6986005631,21.0698257196
surat,72.6914931196,21.0769331631
surat,72.6848459812,21.0844728616
surat,72.6786853809,21.0924150596
surat,72.6730356319,21.1007284128
surat,72.6679190312,21.1093801121
surat,72.6633557716,21.1183360133
surat,72.6593638623,21.1275607716
surat,72.6559590574,21.1370179809
surat,72.6531547942,21.1466703181
surat,72.6509621399,21.1564796897
surat,72.6493897478,21.1664073826
surat,72.6484438235,21.1764142169
surat,72.6481281,21.1864607
surat,72.6484438235,21.1965071831
surat,72.6493897478,21.2065140174
surat,72.6509621399,21.2164417103
surat,72.6531547942,21.2262510819
surat,72.6559590574,21.2359034191
surat,72.6593638623,21.2453606284
surat,72.6633557716,21.2545853866
surat,72.6679190312,21.2635412879
surat,72.6730356319,21.2721929872
surat,72.6786853809,21.2805063404
surat,72.6848459812,21.2884485384
surat,72.6914931196,21.2959882369
surat,72.6986005631,21.3030956804
surat,72.7061402616,21.3097428188
surat,72.7140824596,21.3159034191
surat,72.7223958128,21.3215531681
surat,72.7310475121,21.3266697688
surat,72.7400034133,21.3312330284
surat,72.7492281716,21.3352249377
surat,72.7586853809,21.3386297426
surat,72.7683377181,21.3414340058
surat,72.7781470897,21.3436266601
surat,72.7880747826,21.3451990522
surat,72.7980816169,21.3461449765
surat,72.8081281,21.3464607
johannesburg,28.0497222,-26.0449999
johannesburg,28.0597686831,-26.0453156235
johannesburg,28.0697755174,-26.0462615478
johannesburg,28.0797032103,-26.0478339399
johannesburg,28.0895125819,-26.0500265942
johannesburg,28.0991649191,-26.0528308574
johannesburg,28.1086221284,-26.0562356623
johannesburg,28.1178468866,-26.0602275716
johannesburg,28.1268027879,-26.0647908312
johannesburg,28.1354544872,-26.0699074319
johannesburg,28.1437678404,-26.0755571809
johannesburg,28.1517100384,-26.0817177812
johannesburg,28.1592497369,-26.0883649196
johannesburg,28.1663571804,-26.0954723631
johannesburg,28.1730043188,-26.1030120616
johannesburg,28.1791649191,-26.1109542596
johannesburg,28.1848146681,-26.1192676128
johannesburg,28.1899312688,-26.1279193121
johannesburg,28.1944945284,-26.1368752133
johannesburg,28.1984864377,-26.1460999716
johannesburg,28.2018912426,-26.1555571809
johannesburg,28.2046955058,-26.1652095181
johannesburg,28.2068881601,-26.1750188897
johannesburg,28.2084605522,-26.1849465826
johannesburg,28.2094064765,-26.1949534169
johannesburg,28.2097222,-26.2049999
johannesburg,28.2094064765,-26.2150463831
johannesburg,28.2084605522,-26.2250532174
johannesburg,28.2068881601,-26.2349809103
johannesburg,28.2046955058,-26.2447902819
johannesburg,28.2018912426,-26.2544426191
johannesburg,28.1984864377,-26.2638998284
johannesburg,28.1944945284,-26.2731245866
johannesburg,28.1899312688,-26.2820804879
johannesburg,28.1848146681,-26.2907321872
johannesburg,28.1791649191,-26.2990455404
johannesburg,28.1730043188,-26.3069877384
johannesburg,28.1663571804,-26.3145274369
johannesburg,28.1592497369,-26.3216348804
johannesburg,28.1517100384,-26.3282820188
johannesburg,28.1437678404,-26.3344426191
johannesburg,28.1354544872,-26.3400923681
johannesburg,28.1268027879,-26.3452089688
johannesburg,28.1178468866,-26.3497722284
johannesburg,28.1086221284,-26.3537641377
johannesburg,28.0991649191,-26.3571689426
johannesburg,28.0895125819,-26.3599732058
johannesburg,28.0797032103,-26.3621658601
johannesburg,28.0697755174,-26.3637382522
johannesburg,28.0597686831,-26.3646841765
johannesburg,28.0497222,-26.3649999
johannesburg,28.0396757169,-26.3646841765
johannesburg,28.0296688826,-26.3637382522
johannesburg,28.0197411897,-26.3621658601
johannesburg,28.0099318181,-26.3599732058
johannesburg,28.0002794809,-26.3571689426
johannesburg,27.9908222716,-26.3537641377
johannesburg,27.9815975133,-26.3497722284
johannesburg,27.9726416121,-26.3452089688
johannesburg,27.9639899128,-26.3400923681
johannesburg,27.9556765596,-26.3344426191
johannesburg,27.9477343616,-26.3282820188
johannesburg,27.9401946631,-26.3216348804
johannesburg,27.9330872196,-26.3145274369
johannesburg,27.9264400812,-26.3069877384
johannesburg,27.9202794809,-26.2990455404
johannesburg,27.9146297319,-26.2907321872
johannesburg,27.9095131312,-26.2820804879
johannesburg,27.9049498716,-26.2731245866
johannesburg,27.9009579623,-26.2638998284
johannesburg,27.8975531574,-26.2544426191
johannesburg,27.8947488942,-26.2447902819
johannesburg,27.8925562399,-26.2349809103
johannesburg,27.8909838478,-26.2250532174
johannesburg,27.8900379235,-26.2150463831
johannesburg,27.8897222,-26.2049999
johannesburg,27.8900379235,-26.1949534169
johannesburg,27.8909838478,-26.1849465826
johannesburg,27.8925562399,-26.1750188897
johannesburg,27.8947488942,-26.1652095181
johannesburg,27.8975531574,-26.1555571809
johannesburg,27.9009579623,-26.1460999716
johannesburg,27.9049498716,-26.1368752133
johannesburg,27.9095131312,-26.1279193121
johannesburg,27.9146297319,-26.1192676128
johannesburg,27.9202794809,-26.1109542596
johannesburg,27.9264400812,-26.1030120616
johannesburg,27.9330872196,-26.0954723631
johannesburg,27.9401946631,-26.0883649196
johannesburg,27.9477343616,-26.0817177812
johannesburg,27.9556765596,-26.0755571809
johannesburg,27.9639899128,-26.0699074319
johannesburg,27.9726416121,-26.0647908312
johannesburg,27.9815975133,-26.0602275716
johannesburg,27.9908222716,-26.0562356623
johannesburg,28.0002794809,-26.0528308574
johannesburg,28.0099318181,-26.0500265942
johannesburg,28.0197411897,-26.0478339399
johannesburg,28.0296688826,-26.0462615478
johannesburg,28.0396757169,-26.0453156235
johannesburg,28.0497222,-26.0449999
dar es salaam,39.2803756,-6.6542736
dar es salaam,39.2904220831,-6.65458932345
dar es salaam,39.3004289174,-6.65553524779
dar es salaam,39.3103566103,-6.65710763988
dar es salaam,39.3201659819,-6.65930029422
dar es salaam,39.3298183191,-6.66210455739
dar es salaam,39.3392755284,-6.66550936226
dar es salaam,39.3485002867,-6.66950127161
dar es salaam,39.3574561879,-6.67406453119
dar es salaam,39.3661078872,-6.67918113192
dar es salaam,39.3744212404,-6.6848308809
dar es salaam,39.3823634384,-6.69099148116
dar es salaam,39.3899031369,-6.69763861961
dar es salaam,39.3970105804,-6.70474606305
dar es salaam,39.4036577188,-6.71228576164
dar es salaam,39.4098183191,-6.72022795963
dar es salaam,39.4154680681,-6.7285413128
dar es salaam,39.4205846688,-6.73719301214
dar es salaam,39.4251479284,-6.74614891335
dar es salaam,39.4291398377,-6.75537367157
dar es salaam,39.4325446426,-6.7648308809
dar es salaam,39.4353489058,-6.77448321805
dar es salaam,39.4375415601,-6.78429258967
dar es salaam,39.4391139522,-6.79422028263
dar es salaam,39.4400598765,-6.80422711688
dar es salaam,39.4403756,-6.8142736
dar es salaam,39.4400598765,-6.82432008312
dar es salaam,39.4391139522,-6.83432691737
dar es salaam,39.4375415601,-6.84425461033
dar es salaam,39.4353489058,-6.85406398195
dar es salaam,39.4325446426,-6.8637163191
dar es salaam,39.4291398377,-6.87317352843
dar es salaam,39.4251479284,-6.88239828665
dar es salaam,39.4205846688,-6.89135418786
dar es salaam,39.4154680681,-6.9000058872
dar es salaam,39.4098183191,-6.90831924037
dar es salaam,39.4036577188,-6.91626143836
dar es salaam,39.3970105804,-6.92380113695
dar es salaam,39.3899031369,-6.93090858039
dar es salaam,39.3823634384,-6.93755571884
dar es salaam,39.3744212404,-6.9437163191
dar es salaam,39.3661078872,-6.94936606808
dar es salaam,39.3574561879,-6.95448266881
dar es salaam,39.3485002867,-6.95904592839
dar es salaam,39.3392755284,-6.96303783774
dar es salaam,39.3298183191,-6.96644264261
dar es salaam,39.3201659819,-6.96924690578
dar es salaam,39.3103566103,-6.97143956012
dar es salaam,39.3004289174,-6.97301195221
dar es salaam,39.2904220831,-6.97395787655
dar es salaam,39.2803756,-6.9742736
dar es salaam,39.2703291169,-6.97395787655
dar es salaam,39.2603222826,-6.97301195221
dar es salaam,39.2503945897,-6.97143956012
dar es salaam,39.2405852181,-6.96924690578
dar es salaam,39.2309328809,-6.96644264261
dar es salaam,39.2214756716,-6.96303783774
dar es salaam,39.2122509133,-6.95904592839
dar es salaam,39.2032950121,-6.95448266881
dar es salaam,39.1946433128,-6.94936606808
dar es salaam,39.1863299596,-6.9437163191
dar es salaam,39.1783877616,-6.93755571884
dar es salaam,39.1708480631,-6.93090858039
dar es salaam,39.1637406196,-6.92380113695
dar es salaam,39.1570934812,-6.91626143836
dar es salaam,39.1509328809,-6.90831924037
dar es salaam,39.1452831319,-6.9000058872
dar es salaam,39.1401665312,-6.89135418786
dar es salaam,39.1356032716,-6.88239828665
dar es salaam,39.1316113623,-6.87317352843
dar es salaam,39.1282065574,-6.8637163191
dar es salaam,39.1254022942,-6.85406398195
dar es salaam,39.1232096399,-6.84425461033
dar es salaam,39.1216372478,-6.83432691737
dar es salaam,39.1206913235,-6.82432008312
dar es salaam,39.1203756,-6.8142736
dar es salaam,39.1206913235,-6.80422711688
dar es salaam,39.1216372478,-6.79422028263
dar es salaam,39.1232096399,-6.78429258967
dar es salaam,39.1254022942,-6.77448321805
dar es salaam,39.1282065574,-6.7648308809
dar es salaam,39.1316113623,-6.75537367157
dar es salaam,39.1356032716,-6.74614891335
dar es salaam,39.1401665312,-6.73719301214
dar es salaam,39.1452831319,-6.7285413128
dar es salaam,39.1509328809,-6.72022795963
dar es salaam,39.1570934812,-6.71228576164
dar es salaam,39.1637406196,-6.70474606305
dar es salaam,39.1708480631,-6.69763861961
dar es salaam,39.1783877616,-6.69099148116
dar es salaam,39.1863299596,-6.6848308809
dar es salaam,39.1946433128,-6.67918113192
dar es salaam,39.2032950121,-6.67406453119
dar es salaam,39.2122509133,-6.66950127161
dar es salaam,39.2214756716,-6.66550936226
dar es salaam,39.2309328809,-6.66210455739
dar es salaam,39.2405852181,-6.65930029422
dar es salaam,39.2503945897,-6.65710763988
dar es salaam,39.2603222826,-6.65553524779
dar es salaam,39.2703291169,-6.65458932345
dar es salaam,39.2803756,-6.6542736
suzhou,120.622239,31.4584758
suzhou,120.632285483,31.4581600765
suzhou,120.642292317,31.4572141522
suzhou,120.65222001,31.4556417601
suzhou,120.662029382,31.4534491058
suzhou,120.671681719,31.4506448426
suzhou,120.681138928,31.4472400377
suzhou,120.690363687,31.4432481284
suzhou,120.699319588,31.4386848688
suzhou,120.707971287,31.4335682681
suzhou,120.71628464,31.4279185191
suzhou,120.724226838,31.4217579188
suzhou,120.731766537,31.4151107804
suzhou,120.73887398,31.4080033369
suzhou,120.745521119,31.4004636384
suzhou,120.751681719,31.3925214404
suzhou,120.757331468,31.3842080872
suzhou,120.762448069,31.3755563879
suzhou,120.767011328,31.3666004867
suzhou,120.771003238,31.3573757284
suzhou,120.774408043,31.3479185191
suzhou,120.777212306,31.3382661819
suzhou,120.77940496,31.3284568103
suzhou,120.780977352,31.3185291174
suzhou,120.781923277,31.3085222831
suzhou,120.782239,31.2984758
suzhou,120.781923277,31.2884293169
suzhou,120.780977352,31.2784224826
suzhou,120.77940496,31.2684947897
suzhou,120.777212306,31.2586854181
suzhou,120.774408043,31.2490330809
suzhou,120.771003238,31.2395758716
suzhou,120.767011328,31.2303511134
suzhou,120.762448069,31.2213952121
suzhou,120.757331468,31.2127435128
suzhou,120.751681719,31.2044301596
suzhou,120.745521119,31.1964879616
suzhou,120.73887398,31.1889482631
suzhou,120.731766537,31.1818408196
suzhou,120.724226838,31.1751936812
suzhou,120.71628464,31.1690330809
suzhou,120.707971287,31.1633833319
suzhou,120.699319588,31.1582667312
suzhou,120.690363687,31.1537034716
suzhou,120.681138928,31.1497115623
suzhou,120.671681719,31.1463067574
suzhou,120.662029382,31.1435024942
suzhou,120.65222001,31.1413098399
suzhou,120.642292317,31.1397374478
suzhou,120.632285483,31.1387915235
suzhou,120.622239,31.1384758
suzhou,120.612192517,31.1387915235
suzhou,120.602185683,31.1397374478
suzhou,120.59225799,31.1413098399
suzhou,120.582448618,31.1435024942
suzhou,120.572796281,31.1463067574
suzhou,120.563339072,31.1497115623
suzhou,120.554114313,31.1537034716
suzhou,120.545158412,31.1582667312
suzhou,120.536506713,31.1633833319
suzhou,120.52819336,31.1690330809
suzhou,120.520251162,31.1751936812
suzhou,120.512711463,31.1818408196
suzhou,120.50560402,31.1889482631
suzhou,120.498956881,31.1964879616
suzhou,120.492796281,31.2044301596
suzhou,120.487146532,31.2127435128
suzhou,120.482029931,31.2213952121
suzhou,120.477466672,31.2303511134
suzhou,120.473474762,31.2395758716
suzhou,120.470069957,31.2490330809
suzhou,120.467265694,31.2586854181
suzhou,120.46507304,31.2684947897
suzhou,120.463500648,31.2784224826
suzhou,120.462554723,31.2884293169
suzhou,120.462239,31.2984758
suzhou,120.462554723,31.3085222831
suzhou,120.463500648,31.3185291174
suzhou,120.46507304,31.3284568103
suzhou,120.467265694,31.3382661819
suzhou,120.470069957,31.3479185191
suzhou,120.473474762,31.3573757284
suzhou,120.477466672,31.3666004867
suzhou,120.482029931,31.3755563879
suzhou,120.487146532,31.3842080872
suzhou,120.492796281,31.3925214404
suzhou,120.498956881,31.4004636384
suzhou,120.50560402,31.4080033369
suzhou,120.512711463,31.4151107804
suzhou,120.520251162,31.4217579188
suzhou,120.52819336,31.4279185191
suzhou,120.536506713,31.4335682681
suzhou,120.545158412,31.4386848688
suzhou,120.554114313,31.4432481284
suzhou,120.563339072,31.4472400377
suzhou,120.572796281,31.4506448426
suzhou,120.582448618,31.4534491058
suzhou,120.59225799,31.4556417601
suzhou,120.602185683,31.4572141522
suzhou,120.612192517,31.4581600765
suzhou,120.622239,31.4584758
harbin,126.6160584,45.9256666
harbin,126.626104883,45.9253508765
harbin,126.636111717,45.9244049522
harbin,126.64603941,45.9228325601
harbin,126.655848782,45.9206399058
harbin,126.665501119,45.9178356426
harbin,126.674958328,45.9144308377
harbin,126.684183087,45.9104389284
harbin,126.693138988,45.9058756688
harbin,126.701790687,45.9007590681
harbin,126.71010404,45.8951093191
harbin,126.718046238,45.8889487188
harbin,126.725585937,45.8823015804
harbin,126.73269338,45.8751941369
harbin,126.739340519,45.8676544384
harbin,126.745501119,45.8597122404
harbin,126.751150868,45.8513988872
harbin,126.756267469,45.8427471879
harbin,126.760830728,45.8337912866
harbin,126.764822638,45.8245665284
harbin,126.768227443,45.8151093191
harbin,126.771031706,45.8054569819
harbin,126.77322436,45.7956476103
harbin,126.774796752,45.7857199174
harbin,126.775742677,45.7757130831
harbin,126.7760584,45.7656666
harbin,126.775742677,45.7556201169
harbin,126.774796752,45.7456132826
harbin,126.77322436,45.7356855897
harbin,126.771031706,45.7258762181
harbin,126.768227443,45.7162238809
harbin,126.764822638,45.7067666716
harbin,126.760830728,45.6975419134
harbin,126.756267469,45.6885860121
harbin,126.751150868,45.6799343128
harbin,126.745501119,45.6716209596
harbin,126.739340519,45.6636787616
harbin,126.73269338,45.6561390631
harbin,126.725585937,45.6490316196
harbin,126.718046238,45.6423844812
harbin,126.71010404,45.6362238809
harbin,126.701790687,45.6305741319
harbin,126.693138988,45.6254575312
harbin,126.684183087,45.6208942716
harbin,126.674958328,45.6169023623
harbin,126.665501119,45.6134975574
harbin,126.655848782,45.6106932942
harbin,126.64603941,45.6085006399
harbin,126.636111717,45.6069282478
harbin,126.626104883,45.6059823235
harbin,126.6160584,45.6056666
harbin,126.606011917,45.6059823235
harbin,126.596005083,45.6069282478
harbin,126.58607739,45.6085006399
harbin,126.576268018,45.6106932942
harbin,126.566615681,45.6134975574
harbin,126.557158472,45.6169023623
harbin,126.547933713,45.6208942716
harbin,126.538977812,45.6254575312
harbin,126.530326113,45.6305741319
harbin,126.52201276,45.6362238809
harbin,126.514070562,45.6423844812
harbin,126.506530863,45.6490316196
harbin,126.49942342,45.6561390631
harbin,126.492776281,45.6636787616
harbin,126.486615681,45.6716209596
harbin,126.480965932,45.6799343128
harbin,126.475849331,45.6885860121
harbin,126.471286072,45.6975419134
harbin,126.467294162,45.7067666716
harbin,126.463889357,45.7162238809
harbin,126.461085094,45.7258762181
harbin,126.45889244,45.7356855897
harbin,126.457320048,45.7456132826
harbin,126.456374123,45.7556201169
harbin,126.4560584,45.7656666
harbin,126.456374123,45.7757130831
harbin,126.457320048,45.7857199174
harbin,126.45889244,45.7956476103
harbin,126.461085094,45.8054569819
harbin,126.463889357,45.8151093191
harbin,126.467294162,45.8245665284
harbin,126.471286072,45.8337912866
harbin,126.475849331,45.8427471879
harbin,126.480965932,45.8513988872
harbin,126.486615681,45.8597122404
harbin,126.492776281,45.8676544384
harbin,126.49942342,45.8751941369
harbin,126.506530863,45.8823015804
harbin,126.514070562,45.8889487188
harbin,126.52201276,45.8951093191
harbin,126.530326113,45.9007590681
harbin,126.538977812,45.9058756688
harbin,126.547933713,45.9104389284
harbin,126.557158472,45.9144308377
harbin,126.566615681,45.9178356426
harbin,126.576268018,45.9206399058
harbin,126.58607739,45.9228325601
harbin,126.596005083,45.9244049522
harbin,126.606011917,45.9253508765
harbin,126.6160584,45.9256666
giza,31.2134513,30.1770059
giza,31.2234977831,30.1766901765
giza,31.2335046174,30.1757442522
giza,31.2434323103,30.1741718601
giza,31.2532416819,30.1719792058
giza,31.2628940191,30.1691749426
giza,31.2723512284,30.1657701377
giza,31.2815759867,30.1617782284
giza,31.2905318879,30.1572149688
giza,31.2991835872,30.1520983681
giza,31.3074969404,30.1464486191
giza,31.3154391384,30.1402880188
giza,31.3229788369,30.1336408804
giza,31.3300862804,30.1265334369
giza,31.3367334188,30.1189937384
giza,31.3428940191,30.1110515404
giza,31.3485437681,30.1027381872
giza,31.3536603688,30.0940864879
giza,31.3582236284,30.0851305866
giza,31.3622155377,30.0759058284
giza,31.3656203426,30.0664486191
giza,31.3684246058,30.0567962819
giza,31.3706172601,30.0469869103
giza,31.3721896522,30.0370592174
giza,31.3731355765,30.0270523831
giza,31.3734513,30.0170059
giza,31.3731355765,30.0069594169
giza,31.3721896522,29.9969525826
giza,31.3706172601,29.9870248897
giza,31.3684246058,29.9772155181
giza,31.3656203426,29.9675631809
giza,31.3622155377,29.9581059716
giza,31.3582236284,29.9488812133
giza,31.3536603688,29.9399253121
giza,31.3485437681,29.9312736128
giza,31.3428940191,29.9229602596
giza,31.3367334188,29.9150180616
giza,31.3300862804,29.9074783631
giza,31.3229788369,29.9003709196
giza,31.3154391384,29.8937237812
giza,31.3074969404,29.8875631809
giza,31.2991835872,29.8819134319
giza,31.2905318879,29.8767968312
giza,31.2815759867,29.8722335716
giza,31.2723512284,29.8682416623
giza,31.2628940191,29.8648368574
giza,31.2532416819,29.8620325942
giza,31.2434323103,29.8598399399
giza,31.2335046174,29.8582675478
giza,31.2234977831,29.8573216235
giza,31.2134513,29.8570059
giza,31.2034048169,29.8573216235
giza,31.1933979826,29.8582675478
giza,31.1834702897,29.8598399399
giza,31.1736609181,29.8620325942
giza,31.1640085809,29.8648368574
giza,31.1545513716,29.8682416623
giza,31.1453266134,29.8722335716
giza,31.1363707121,29.8767968312
giza,31.1277190128,29.8819134319
giza,31.1194056596,29.8875631809
giza,31.1114634616,29.8937237812
giza,31.1039237631,29.9003709196
giza,31.0968163196,29.9074783631
giza,31.0901691812,29.9150180616
giza,31.0840085809,29.9229602596
giza,31.0783588319,29.9312736128
giza,31.0732422312,29.9399253121
giza,31.0686789716,29.9488812133
giza,31.0646870623,29.9581059716
giza,31.0612822574,29.9675631809
giza,31.0584779942,29.9772155181
giza,31.0562853399,29.9870248897
giza,31.0547129478,29.9969525826
giza,31.0537670235,30.0069594169
giza,31.0534513,30.0170059
giza,31.0537670235,30.0270523831
giza,31.0547129478,30.0370592174
giza,31.0562853399,30.0469869103
giza,31.0584779942,30.0567962819
giza,31.0612822574,30.0664486191
giza,31.0646870623,30.0759058284
giza,31.0686789716,30.0851305866
giza,31.0732422312,30.0940864879
giza,31.0783588319,30.1027381872
giza,31.0840085809,30.1110515404
giza,31.0901691812,30.1189937384
giza,31.0968163196,30.1265334369
giza,31.1039237631,30.1336408804
giza,31.1114634616,30.1402880188
giza,31.1194056596,30.1464486191
giza,31.1277190128,30.1520983681
giza,31.1363707121,30.1572149688
giza,31.1453266134,30.1617782284
giza,31.1545513716,30.1657701377
giza,31.1640085809,30.1691749426
giza,31.1736609181,30.1719792058
giza,31.1834702897,30.1741718601
giza,31.1933979826,30.1757442522
giza,31.2034048169,30.1766901765
giza,31.2134513,30.1770059
zhengzhou,113.6524076,34.9191877
zhengzhou,113.662454083,34.9188719765
zhengzhou,113.672460917,34.9179260522
zhengzhou,113.68238861,34.9163536601
zhengzhou,113.692197982,34.9141610058
zhengzhou,113.701850319,34.9113567426
zhengzhou,113.711307528,34.9079519377
zhengzhou,113.720532287,34.9039600284
zhengzhou,113.729488188,34.8993967688
zhengzhou,113.738139887,34.8942801681
zhengzhou,113.74645324,34.8886304191
zhengzhou,113.754395438,34.8824698188
zhengzhou,113.761935137,34.8758226804
zhengzhou,113.76904258,34.8687152369
zhengzhou,113.775689719,34.8611755384
zhengzhou,113.781850319,34.8532333404
zhengzhou,113.787500068,34.8449199872
zhengzhou,113.792616669,34.8362682879
zhengzhou,113.797179928,34.8273123867
zhengzhou,113.801171838,34.8180876284
zhengzhou,113.804576643,34.8086304191
zhengzhou,113.807380906,34.7989780819
zhengzhou,113.80957356,34.7891687103
zhengzhou,113.811145952,34.7792410174
zhengzhou,113.812091877,34.7692341831
zhengzhou,113.8124076,34.7591877
zhengzhou,113.812091877,34.7491412169
zhengzhou,113.811145952,34.7391343826
zhengzhou,113.80957356,34.7292066897
zhengzhou,113.807380906,34.7193973181
zhengzhou,113.804576643,34.7097449809
zhengzhou,113.801171838,34.7002877716
zhengzhou,113.797179928,34.6910630134
zhengzhou,113.792616669,34.6821071121
zhengzhou,113.787500068,34.6734554128
zhengzhou,113.781850319,34.6651420596
zhengzhou,113.775689719,34.6571998616
zhengzhou,113.76904258,34.6496601631
zhengzhou,113.761935137,34.6425527196
zhengzhou,113.754395438,34.6359055812
zhengzhou,113.74645324,34.6297449809
zhengzhou,113.738139887,34.6240952319
zhengzhou,113.729488188,34.6189786312
zhengzhou,113.720532287,34.6144153716
zhengzhou,113.711307528,34.6104234623
zhengzhou,113.701850319,34.6070186574
zhengzhou,113.692197982,34.6042143942
zhengzhou,113.68238861,34.6020217399
zhengzhou,113.672460917,34.6004493478
zhengzhou,113.662454083,34.5995034235
zhengzhou,113.6524076,34.5991877
zhengzhou,113.642361117,34.5995034235
zhengzhou,113.632354283,34.6004493478
zhengzhou,113.62242659,34.6020217399
zhengzhou,113.612617218,34.6042143942
zhengzhou,113.602964881,34.6070186574
zhengzhou,113.593507672,34.6104234623
zhengzhou,113.584282913,34.6144153716
zhengzhou,113.575327012,34.6189786312
zhengzhou,113.566675313,34.6240952319
zhengzhou,113.55836196,34.6297449809
zhengzhou,113.550419762,34.6359055812
zhengzhou,113.542880063,34.6425527196
zhengzhou,113.53577262,34.6496601631
zhengzhou,113.529125481,34.6571998616
zhengzhou,113.522964881,34.6651420596
zhengzhou,113.517315132,34.6734554128
zhengzhou,113.512198531,34.6821071121
zhengzhou,113.507635272,34.6910630134
zhengzhou,113.503643362,34.7002877716
zhengzhou,113.500238557,34.7097449809
zhengzhou,113.497434294,34.7193973181
zhengzhou,113.49524164,34.7292066897
zhengzhou,113.493669248,34.7391343826
zhengzhou,113.492723323,34.7491412169
zhengzhou,113.4924076,34.7591877
zhengzhou,113.492723323,34.7692341831
zhengzhou,113.493669248,34.7792410174
zhengzhou,113.49524164,34.7891687103
zhengzhou,113.497434294,34.7989780819
zhengzhou,113.500238557,34.8086304191
zhengzhou,113.503643362,34.8180876284
zhengzhou,113.507635272,34.8273123867
zhengzhou,113.512198531,34.8362682879
zhengzhou,113.517315132,34.8449199872
zhengzhou,113.522964881,34.8532333404
zhengzhou,113.529125481,34.8611755384
zhengzhou,113.53577262,34.8687152369
zhengzhou,113.542880063,34.8758226804
zhengzhou,113.550419762,34.8824698188
zhengzhou,113.55836196,34.8886304191
zhengzhou,113.566675313,34.8942801681
zhengzhou,113.575327012,34.8993967688
zhengzhou,113.584282913,34.9039600284
zhengzhou,113.593507672,34.9079519377
zhengzhou,113.602964881,34.9113567426
zhengzhou,113.612617218,34.9141610058
zhengzhou,113.62242659,34.9163536601
zhengzhou,113.632354283,34.9179260522
zhengzhou,113.642361117,34.9188719765
zhengzhou,113.6524076,34.9191877
new taipei city,121.4657168,25.1720265
new taipei city,121.475763283,25.1717107765
new taipei city,121.485770117,25.1707648522
new taipei city,121.49569781,25.1691924601
new taipei city,121.505507182,25.1669998058
new taipei city,121.515159519,25.1641955426
new taipei city,121.524616728,25.1607907377
new taipei city,121.533841487,25.1567988284
new taipei city,121.542797388,25.1522355688
new taipei city,121.551449087,25.1471189681
new taipei city,121.55976244,25.1414692191
new taipei city,121.567704638,25.1353086188
new taipei city,121.575244337,25.1286614804
new taipei city,121.58235178,25.1215540369
new taipei city,121.588998919,25.1140143384
new taipei city,121.595159519,25.1060721404
new taipei city,121.600809268,25.0977587872
new taipei city,121.605925869,25.0891070879
new taipei city,121.610489128,25.0801511866
new taipei city,121.614481038,25.0709264284
new taipei city,121.617885843,25.0614692191
new taipei city,121.620690106,25.0518168819
new taipei city,121.62288276,25.0420075103
new taipei city,121.624455152,25.0320798174
new taipei city,121.625401077,25.0220729831
new taipei city,121.6257168,25.0120265
new taipei city,121.625401077,25.0019800169
new taipei city,121.624455152,24.9919731826
new taipei city,121.62288276,24.9820454897
new taipei city,121.620690106,24.9722361181
new taipei city,121.617885843,24.9625837809
new taipei city,121.614481038,24.9531265716
new taipei city,121.610489128,24.9439018133
new taipei city,121.605925869,24.9349459121
new taipei city,121.600809268,24.9262942128
new taipei city,121.595159519,24.9179808596
new taipei city,121.588998919,24.9100386616
new taipei city,121.58235178,24.9024989631
new taipei city,121.575244337,24.8953915196
new taipei city,121.567704638,24.8887443812
new taipei city,121.55976244,24.8825837809
new taipei city,121.551449087,24.8769340319
new taipei city,121.542797388,24.8718174312
new taipei city,121.533841487,24.8672541716
new taipei city,121.524616728,24.8632622623
new taipei city,121.515159519,24.8598574574
new taipei city,121.505507182,24.8570531942
new taipei city,121.49569781,24.8548605399
new taipei city,121.485770117,24.8532881478
new taipei city,121.475763283,24.8523422235
new taipei city,121.4657168,24.8520265
new taipei city,121.455670317,24.8523422235
new taipei city,121.445663483,24.8532881478
new taipei city,121.43573579,24.8548605399
new taipei city,121.425926418,24.8570531942
new taipei city,121.416274081,24.8598574574
new taipei city,121.406816872,24.8632622623
new taipei city,121.397592113,24.8672541716
new taipei city,121.388636212,24.8718174312
new taipei city,121.379984513,24.8769340319
new taipei city,121.37167116,24.8825837809
new taipei city,121.363728962,24.8887443812
new taipei city,121.356189263,24.8953915196
new taipei city,121.34908182,24.9024989631
new taipei city,121.342434681,24.9100386616
new taipei city,121.336274081,24.9179808596
new taipei city,121.330624332,24.9262942128
new taipei city,121.325507731,24.9349459121
new taipei city,121.320944472,24.9439018133
new taipei city,121.316952562,24.9531265716
new taipei city,121.313547757,24.9625837809
new taipei city,121.310743494,24.9722361181
new taipei city,121.30855084,24.9820454897
new taipei city,121.306978448,24.9919731826
new taipei city,121.306032523,25.0019800169
new taipei city,121.3057168,25.0120265
new taipei city,121.306032523,25.0220729831
new taipei city,121.306978448,25.0320798174
new taipei city,121.30855084,25.0420075103
new taipei city,121.310743494,25.0518168819
new taipei city,121.313547757,25.0614692191
new taipei city,121.316952562,25.0709264284
new taipei city,121.320944472,25.0801511866
new taipei city,121.325507731,25.0891070879
new taipei city,121.330624332,25.0977587872
new taipei city,121.336274081,25.1060721404
new taipei city,121.342434681,25.1140143384
